season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
294,21KFA,20,RM,98,100,95,90,105,106,96,89,95,103,93,97,98,100,98,102,101,95,106,95,69,69,75,75,66,88,95,97,81,99,13,21,15,10,10,94,98,97,98,98,98,95,98,87,87,79,87,84,78,84,22
294,21KFA,20,ST,99,99,100,107,95,99,106,101,105,85,82,84,74,88,105,99,98,102,97,101,31,58,59,98,52,92,96,86,90,103,18,28,17,17,14,99,96,98,96,94,94,87,94,73,77,69,77,75,69,75,28
294,21KFA,18,CB,96,98,93,75,79,71,68,65,46,88,89,69,84,67,55,81,88,90,98,87,92,100,98,92,98,101,97,101,101,81,21,18,16,14,23,82,82,82,82,84,83,86,83,92,90,96,90,92,95,92,26
294,21KFA,17,CAM,93,97,95,82,85,82,90,78,87,98,98,84,94,94,82,90,99,91,89,96,81,73,82,77,66,82,98,74,73,91,22,20,21,23,16,88,92,92,92,93,93,93,93,87,87,79,87,85,78,85,28
294,21KFA,17,RB,93,97,98,70,89,79,81,69,46,88,87,79,84,56,76,89,90,90,97,95,94,97,95,76,96,89,101,87,71,85,29,20,24,27,19,83,86,86,86,87,87,88,87,92,92,91,92,93,90,93,31
294,21KFA,18,RWB,96,101,97,78,90,96,93,72,87,96,90,104,91,81,86,99,95,95,105,95,92,88,91,80,95,93,107,93,94,87,23,24,17,18,21,89,94,93,94,93,95,94,95,93,96,91,96,95,91,95,29
294,21KFA,17,LB,93,100,102,71,78,77,81,71,69,80,85,97,73,78,80,91,89,99,91,95,99,87,90,69,95,78,106,89,70,77,22,20,21,22,16,81,88,85,88,85,89,85,89,88,93,87,93,93,87,93,28
294,21KFA,14,GK,91,48,41,15,21,18,28,29,17,35,38,21,30,15,18,20,18,51,61,87,24,21,20,17,18,44,35,31,68,38,94,90,91,93,90,29,31,31,31,32,32,32,32,31,30,29,30,30,29,30,91
294,21KFA,17,RWB,92,98,97,81,71,78,83,58,68,85,87,99,87,66,66,93,88,91,86,91,88,95,93,71,90,81,98,84,81,88,20,24,22,18,20,82,89,86,89,87,90,88,90,89,92,87,92,91,86,91,28
294,21KFA,15,GK,96,58,60,30,50,36,29,35,26,48,73,37,53,23,30,37,45,78,80,90,30,37,34,30,46,79,56,51,73,71,101,99,93,100,91,44,47,47,47,50,49,51,49,49,47,46,47,46,46,46,96
294,21KFA,18,CB,95,90,84,75,78,66,77,69,71,93,85,67,91,70,77,79,87,87,95,90,101,98,93,101,91,99,91,97,89,85,18,22,18,15,20,83,81,82,81,84,83,87,83,93,88,95,88,90,95,90,26
294,21KFA,19,CB,97,96,84,73,66,60,80,68,46,84,64,53,86,53,55,72,80,83,90,83,101,99,97,107,98,107,95,98,93,67,12,14,17,12,20,81,75,77,75,77,77,80,77,91,86,97,86,90,97,90,22
294,21KFA,18,CB,94,91,91,68,71,54,71,60,48,73,61,61,66,48,51,61,71,80,68,85,96,100,96,94,100,105,87,82,98,76,20,18,19,23,24,76,70,71,70,70,71,72,71,84,84,94,84,88,93,88,28
294,21KFA,20,RW,96,106,104,98,95,98,102,82,86,91,83,94,88,93,95,102,92,101,103,94,65,61,76,87,42,73,96,94,97,96,16,15,13,19,11,95,96,96,96,94,95,89,95,79,82,74,82,79,72,79,23
294,21KFA,19,CAM,98,93,94,83,97,95,91,87,95,103,101,104,105,103,104,100,104,104,106,89,58,62,56,70,34,75,91,86,71,103,17,18,20,19,16,89,97,95,97,98,97,95,97,80,80,67,80,75,66,75,25
294,21KFA,19,RM,96,101,102,88,97,101,90,76,75,97,93,99,98,97,91,100,92,94,102,91,70,75,75,77,67,88,101,83,77,90,13,22,17,13,15,91,95,94,95,94,96,93,96,85,87,78,87,84,78,84,24
294,21KFA,17,CM,95,89,86,69,90,91,81,75,78,99,99,69,99,75,81,93,97,82,89,93,86,98,96,79,89,90,102,75,84,80,21,22,17,19,20,85,87,89,87,92,89,95,89,94,91,90,91,90,89,90,28
294,21KFA,18,RW,95,107,107,95,92,94,101,88,81,87,81,90,80,74,84,99,88,103,91,98,58,55,61,74,50,83,98,80,81,92,15,19,17,12,15,93,95,94,95,92,93,86,93,75,80,69,80,76,68,76,24
294,21KFA,19,LW,97,103,103,100,94,99,99,97,88,90,88,93,85,78,83,102,97,95,106,95,40,57,42,98,58,94,100,90,87,100,17,23,14,19,20,97,97,97,97,95,96,88,96,74,78,69,78,75,70,75,27
294,21KFA,19,CDM,97,93,92,70,88,83,71,61,68,98,94,75,101,76,91,88,97,88,98,97,97,98,99,99,93,98,100,98,95,99,15,13,17,18,21,85,87,87,87,90,89,94,89,97,93,97,93,94,97,94,25
294,21KFA,18,LB,95,98,93,81,81,89,86,67,78,91,82,97,86,73,88,98,93,91,93,94,93,96,98,79,98,82,100,74,87,83,17,23,21,17,24,86,91,89,91,90,92,90,92,91,95,90,95,95,90,95,28
294,21KFA,14,GK,89,48,27,17,17,17,18,14,21,25,54,20,31,18,23,18,38,54,61,77,18,18,18,16,34,45,41,31,71,61,90,88,83,94,94,27,31,31,31,34,32,34,32,31,31,29,31,31,30,31,89
