season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
293,22KFA,18,CDM,98,88,91,76,102,101,87,82,77,94,92,83,100,99,87,88,96,83,92,97,100,103,101,91,94,100,100,93,84,95,24,25,14,24,19,90,89,90,89,91,90,95,90,98,94,97,94,95,96,95,30
293,22KFA,16,GK,96,48,49,15,23,23,22,21,24,48,68,24,58,34,29,21,38,52,83,96,23,28,38,18,24,74,58,40,92,75,99,96,92,97,95,34,38,38,38,43,42,48,42,46,40,39,40,39,39,39,96
293,22KFA,17,RB,92,97,96,73,88,79,96,73,73,88,83,94,83,63,91,89,87,92,97,94,89,97,91,85,95,96,95,97,92,85,15,13,19,14,14,87,88,87,88,87,89,87,89,90,92,92,92,92,92,92,23
293,22KFA,17,LB,93,94,97,70,88,83,94,68,73,91,91,97,85,92,96,91,90,92,89,92,91,91,96,82,94,88,95,90,89,92,14,14,16,18,16,85,89,88,89,89,91,90,91,91,93,90,93,93,90,93,23
293,22KFA,17,RB,91,90,89,73,85,79,92,68,63,88,84,93,83,88,92,87,87,87,93,88,90,94,94,84,93,91,94,92,88,86,19,18,17,18,13,84,86,85,86,85,87,87,87,89,91,90,91,91,90,91,24
293,22KFA,14,GK,93,62,72,24,32,27,25,31,34,41,68,24,34,28,28,25,28,73,73,96,32,31,30,29,29,74,52,33,79,76,96,92,85,98,91,39,41,41,41,43,42,42,42,41,41,40,41,41,40,41,93
293,22KFA,16,CB,90,91,91,61,77,68,59,60,55,87,83,61,82,55,54,77,83,84,90,85,85,94,92,90,89,94,87,93,93,80,14,14,14,14,17,76,76,77,76,79,78,82,78,87,84,90,84,86,89,86,22
293,22KFA,17,LB,93,93,93,78,90,87,96,79,74,92,86,93,82,88,94,90,89,90,88,94,90,94,94,86,96,86,96,94,94,84,17,17,15,16,14,88,89,89,89,89,90,89,90,91,93,91,93,93,91,93,24
293,22KFA,16,LB,89,91,91,79,88,84,92,76,76,88,89,93,82,85,91,90,88,89,90,88,88,90,89,76,90,87,91,87,74,89,15,19,18,14,15,85,88,87,88,87,88,87,88,88,89,86,89,89,86,89,23
293,22KFA,16,CM,89,87,90,75,82,74,89,68,77,93,93,83,92,89,81,89,93,90,86,92,54,71,77,73,46,81,89,70,79,92,16,17,18,18,15,83,87,87,87,89,89,89,89,80,79,71,79,76,69,76,24
293,22KFA,16,CB,89,87,86,59,77,53,76,54,56,89,85,55,92,55,64,63,69,83,81,85,91,91,88,92,88,92,87,93,91,70,18,16,17,18,16,75,72,74,72,76,75,81,75,87,81,89,81,84,89,84,24
293,22KFA,16,CM,89,88,91,79,91,89,85,70,64,92,91,65,87,89,73,91,88,91,93,89,87,85,89,73,80,89,94,94,88,88,15,17,16,15,14,85,86,87,86,88,86,89,86,88,85,85,85,84,85,84,23
293,22KFA,15,ST,88,90,90,89,91,80,92,86,83,81,73,76,74,73,84,89,85,90,92,91,51,46,44,84,44,88,84,81,90,84,16,14,15,16,15,88,85,86,85,84,84,78,84,67,69,64,69,67,64,67,23
293,22KFA,13,GK,89,39,52,21,32,24,24,24,23,42,76,24,44,21,24,22,43,54,68,88,21,34,29,28,23,85,45,59,68,67,91,87,84,91,90,37,39,40,39,44,41,46,41,44,37,41,37,37,41,37,89
293,22KFA,21,CB,101,103,99,79,85,78,90,67,69,95,83,72,96,69,70,94,84,87,100,96,101,105,103,102,99,105,98,105,103,96,16,16,14,15,17,90,88,89,88,89,89,91,89,97,94,101,94,96,100,96,24
293,22KFA,18,RW,92,97,97,88,89,84,96,73,79,87,84,88,73,85,88,96,92,96,94,97,53,50,47,83,49,86,90,93,91,88,15,15,16,13,18,90,92,91,92,90,91,83,91,72,75,67,75,72,68,72,24
293,22KFA,15,CB,88,76,86,83,81,70,88,70,73,83,74,64,80,63,69,82,82,83,89,89,90,89,89,92,87,91,86,89,93,80,15,14,16,17,18,84,80,82,80,81,80,82,80,85,83,88,83,84,88,84,24
293,22KFA,17,CAM,92,89,93,83,93,94,88,64,74,95,96,91,94,89,93,94,94,95,93,90,77,63,73,78,64,89,90,94,87,94,16,14,17,18,14,88,91,91,91,92,91,90,91,83,83,78,83,80,78,80,23
293,22KFA,16,RW,91,96,96,89,85,79,96,78,65,86,87,89,74,68,83,95,87,96,86,96,57,45,47,68,41,85,88,81,84,87,18,15,14,17,13,87,91,90,91,89,90,82,90,70,73,63,73,69,63,69,24
293,22KFA,17,RW,91,94,94,85,88,83,95,86,71,89,90,88,78,71,84,95,91,91,95,92,44,53,43,94,50,91,88,93,89,90,14,15,14,15,14,90,91,91,91,90,90,84,90,71,74,68,74,71,68,71,23
