season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
222,20TOTN,20,ST,97,98,94,100,97,96,103,89,95,91,91,79,86,83,90,96,98,88,79,101,38,36,45,99,23,90,94,63,98,96,7,11,15,11,14,97,95,97,95,95,94,88,94,69,70,61,70,67,60,67,20
222,20TOTN,21,ST,97,98,100,99,99,101,103,93,100,85,88,85,83,78,90,99,98,93,91,95,30,37,35,95,28,96,94,89,105,98,10,14,18,14,17,97,95,96,95,94,94,86,94,67,69,61,69,65,61,65,22
222,20TOTN,20,ST,97,101,101,102,99,95,102,99,98,92,87,75,72,84,94,98,101,98,106,100,30,29,34,85,30,88,85,83,97,102,16,18,9,17,14,97,96,98,96,95,93,85,93,65,68,58,68,64,58,64,25
222,20TOTN,20,CB,97,87,87,59,77,70,67,65,64,98,85,65,96,72,72,79,91,84,93,95,101,100,99,99,96,94,81,99,101,96,12,15,8,13,12,79,80,81,80,84,82,88,82,95,89,97,89,91,97,91,21
222,20TOTN,21,CF,97,98,95,102,95,93,102,94,95,98,88,80,91,79,86,103,96,97,100,97,47,24,46,97,18,97,90,74,94,101,16,14,8,10,8,98,96,97,96,96,95,89,95,70,70,61,70,65,60,65,21
222,20TOTN,18,CAM,95,90,86,83,78,90,96,90,88,99,98,95,96,92,87,98,100,104,101,94,64,68,70,76,29,78,86,83,84,101,9,18,10,15,9,88,94,93,94,95,94,93,94,81,79,71,79,75,69,75,21
222,20TOTN,19,CB,96,88,84,74,90,78,85,62,80,92,76,89,86,73,78,83,94,85,91,92,100,97,96,98,100,100,90,94,94,94,9,13,12,10,15,86,85,85,85,85,86,87,86,93,93,96,93,94,97,94,20
222,20TOTN,19,CM,96,86,87,85,95,95,91,86,88,102,99,95,100,84,94,100,100,103,101,93,84,86,85,70,80,65,93,79,84,101,16,12,10,12,17,88,95,94,95,96,95,96,95,90,90,82,90,88,82,88,22
222,20TOTN,18,CM,96,82,87,84,90,92,89,87,92,100,100,96,101,89,95,95,100,100,101,98,82,86,91,68,84,71,93,75,79,101,31,28,26,28,32,87,93,92,93,95,94,96,94,91,91,83,91,89,83,89,37
222,20TOTN,19,CB,95,85,80,67,82,64,74,60,76,93,90,71,98,59,72,81,93,83,91,92,94,98,96,103,94,99,83,95,88,96,18,9,13,9,8,82,81,83,81,85,84,89,84,94,88,95,88,90,95,90,20
222,20TOTN,20,CM,97,95,90,87,86,97,96,78,84,99,95,76,97,74,92,97,102,88,103,101,88,92,93,85,86,89,105,92,95,96,19,9,17,9,15,92,94,95,94,96,95,97,95,95,93,91,93,92,91,92,22
222,20TOTN,21,LW,97,99,102,93,90,88,93,91,95,99,95,95,99,89,95,106,95,97,105,99,38,55,53,76,40,82,90,68,70,103,14,15,9,11,11,92,97,96,97,97,97,92,97,75,77,63,77,73,62,73,22
222,20TOTN,19,CDM,96,88,85,81,93,90,86,75,72,95,88,92,96,80,89,90,100,87,93,98,90,98,99,90,90,88,104,106,92,86,10,16,10,16,12,89,90,90,90,91,92,94,92,96,94,94,94,94,94,94,22
222,20TOTN,19,CB,96,68,82,68,83,70,53,63,86,94,92,68,100,76,72,82,90,80,84,94,102,96,96,98,97,97,76,103,94,96,15,14,13,11,12,79,78,80,78,83,81,88,81,95,87,96,87,89,97,89,21
222,20TOTN,20,CAM,97,104,103,97,97,95,103,95,90,95,98,92,92,100,102,98,97,102,95,98,49,67,48,76,64,86,93,77,88,97,15,15,16,14,16,95,98,98,98,97,97,92,97,78,81,70,81,78,71,78,24
222,20TOTN,22,ST,99,94,90,105,95,96,104,101,96,96,88,74,85,95,95,100,103,88,99,98,37,46,45,101,19,96,86,89,97,103,18,9,15,13,11,99,96,98,96,96,94,89,94,72,70,65,70,66,64,66,22
222,20TOTN,19,ST,95,107,107,102,93,92,98,92,87,87,84,85,78,81,86,92,97,102,89,96,27,29,53,87,36,88,86,45,82,98,9,12,18,12,12,95,95,95,95,93,93,84,93,65,71,57,71,68,56,68,20
222,20TOTN,18,LB,96,104,106,85,74,82,97,73,59,96,91,102,86,67,89,95,96,107,100,96,89,96,98,75,95,78,103,90,94,90,16,18,16,16,9,88,96,93,96,94,96,93,96,93,97,90,97,96,90,96,23
222,20TOTN,19,CAM,95,88,90,90,101,105,92,83,80,100,96,98,95,96,100,92,101,95,90,95,59,62,66,69,22,80,96,73,76,95,12,17,10,9,10,91,95,94,95,95,94,93,94,79,79,67,79,74,65,74,21
222,20TOTN,19,LW,96,100,99,91,88,96,96,91,100,94,90,98,88,100,99,103,98,105,95,92,35,26,39,66,35,54,88,66,79,104,12,12,18,14,18,89,96,95,96,95,95,87,95,66,72,52,72,66,52,66,22
222,20TOTN,18,LB,95,101,97,69,87,88,84,80,65,87,86,95,83,72,90,95,91,95,98,96,93,98,95,94,98,93,102,97,91,93,10,10,12,8,15,87,89,88,89,88,90,89,90,92,95,94,95,95,94,95,20
222,20TOTN,17,GK,97,64,52,27,56,23,35,17,28,64,83,36,76,45,21,47,75,85,73,94,38,31,33,14,43,83,48,53,94,83,98,95,97,102,99,48,55,56,55,61,57,62,57,56,50,47,50,48,48,48,97
222,20TOTN,19,CAM,96,92,90,103,88,91,99,86,88,100,94,96,90,83,95,100,96,95,100,99,48,58,42,75,43,85,88,82,66,97,14,14,17,19,12,94,97,96,97,96,96,91,96,75,76,65,76,72,65,72,24
222,20TOTN,21,CM,98,76,84,78,76,77,87,73,75,105,101,86,103,94,94,101,100,102,106,102,91,98,94,75,93,80,98,98,86,102,15,15,18,13,18,85,92,92,92,96,94,98,94,97,94,91,94,92,91,92,24
222,20TOTN,21,CF,98,105,106,103,100,104,100,92,80,94,89,91,86,84,99,100,97,99,93,101,59,56,45,83,45,91,102,71,75,97,14,16,16,13,9,98,98,98,98,97,97,90,97,75,79,68,79,76,68,76,22
222,20TOTN,17,GK,98,75,63,19,45,26,25,16,19,47,76,18,51,27,19,23,48,92,72,99,37,25,39,18,33,88,56,47,88,81,99,101,86,99,100,41,44,45,44,49,46,50,46,49,45,45,45,44,44,44,98
