season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
241,21TOTN,22,CF,101,97,103,100,101,104,103,99,107,100,99,92,104,103,108,106,102,104,103,100,59,60,45,72,50,85,97,82,90,101,14,9,16,15,12,97,101,101,101,101,100,96,100,80,80,69,80,76,69,76,22
241,21TOTN,21,CF,101,103,104,100,103,106,99,96,104,101,96,95,95,105,110,106,104,106,104,103,52,57,56,84,52,88,97,79,94,106,19,10,10,17,19,99,101,101,101,101,100,95,100,80,82,71,82,79,71,79,25
241,21TOTN,21,CB,100,88,86,73,87,71,87,79,81,95,97,85,105,74,89,89,98,87,101,95,102,97,100,107,107,104,93,95,99,101,19,16,15,9,13,88,88,89,88,91,91,94,91,98,95,100,95,96,100,96,23
241,21TOTN,22,CB,100,90,89,81,93,78,93,80,85,98,101,97,107,77,98,92,98,89,103,93,102,100,97,108,101,105,93,101,98,104,14,13,12,13,19,92,92,92,92,94,94,97,94,99,96,100,96,97,100,97,23
241,21TOTN,20,CM,98,94,95,81,92,94,92,82,76,105,94,80,102,86,92,107,102,99,108,96,92,93,89,67,95,88,103,102,84,104,16,15,11,12,14,90,95,95,95,98,96,98,96,97,94,90,94,93,91,93,23
241,21TOTN,20,CM,98,95,95,78,95,94,91,89,80,105,96,89,100,92,96,108,101,101,109,95,89,96,92,71,92,90,103,101,88,106,19,14,11,8,20,90,96,95,96,98,97,98,97,97,96,91,96,94,91,94,23
241,21TOTN,22,CAM,101,103,110,96,102,107,100,89,103,105,92,106,104,107,107,106,103,108,109,99,66,37,53,64,50,67,94,74,88,106,9,18,19,9,15,95,102,100,102,101,102,95,102,78,83,64,83,77,65,77,22
241,21TOTN,20,RB,99,104,110,84,88,82,96,83,71,92,93,107,95,57,95,90,98,105,104,103,92,96,98,72,102,70,105,84,86,95,14,19,16,18,16,89,96,93,96,94,97,95,97,95,99,90,99,99,90,99,26
241,21TOTN,23,RW,103,103,110,108,95,104,107,101,107,105,95,91,102,108,109,111,101,107,111,101,45,51,57,76,38,85,88,75,87,109,11,19,19,12,17,100,103,103,103,103,102,96,102,78,79,66,79,74,65,74,24
241,21TOTN,16,GK,96,58,69,28,46,29,29,32,25,65,66,29,57,20,29,44,46,79,73,95,32,33,46,29,41,74,47,59,88,84,101,95,93,97,96,45,49,49,49,54,51,54,51,52,48,48,48,47,48,47,96
241,21TOTN,21,CB,101,97,95,69,86,73,79,80,81,104,103,81,106,87,95,93,100,91,107,95,105,103,104,104,97,101,86,99,108,103,14,8,13,16,14,88,90,90,90,94,92,97,92,101,96,101,96,97,101,97,22
241,21TOTN,23,CF,102,104,101,106,100,99,106,103,101,104,100,86,97,89,101,106,101,101,107,100,59,48,58,98,37,101,101,83,94,107,13,8,12,17,14,102,101,102,101,102,101,96,101,80,80,72,80,76,71,76,22
241,21TOTN,18,ST,96,81,86,96,100,94,101,97,98,87,94,73,82,78,90,86,101,86,93,95,37,47,39,106,26,105,85,77,94,85,17,13,10,12,9,96,90,94,90,92,89,86,89,69,67,64,67,64,64,64,21
241,21TOTN,22,ST,101,99,97,107,103,101,109,106,104,97,95,80,87,94,106,95,106,93,107,101,68,56,57,88,49,100,96,105,86,107,15,9,15,18,18,101,98,101,98,99,97,93,97,82,80,76,80,77,76,77,24
241,21TOTN,21,CM,100,91,90,89,97,101,96,94,94,107,98,107,107,106,108,99,106,98,105,98,87,91,90,84,80,92,98,93,78,108,14,12,14,11,12,94,98,97,98,99,99,100,99,96,95,90,95,93,89,93,21
241,21TOTN,21,CDM,99,94,89,89,102,97,94,87,88,101,100,100,107,101,101,91,105,92,105,96,91,98,96,92,96,98,108,106,98,107,17,19,16,18,13,95,95,96,95,97,97,100,97,99,98,96,98,97,96,97,25
241,21TOTN,21,RW,102,104,107,98,98,106,104,93,94,102,95,106,98,104,106,106,101,110,103,100,55,58,57,68,68,76,101,91,86,105,20,13,15,10,17,96,102,101,102,101,102,96,102,81,86,71,86,82,71,82,24
241,21TOTN,20,CAM,98,94,96,96,90,93,98,96,98,101,98,96,95,83,93,102,101,90,98,104,79,79,89,86,78,89,99,95,88,101,15,20,14,12,8,95,98,98,98,98,98,97,98,92,92,86,92,90,86,90,23
241,21TOTN,20,ST,99,103,98,106,96,94,105,105,104,88,86,74,94,81,90,93,102,97,101,95,67,46,35,97,35,96,98,81,100,103,17,14,16,18,20,99,95,97,95,95,94,88,94,73,73,68,73,70,69,70,25
241,21TOTN,19,LB,99,108,108,84,80,88,104,79,71,97,93,105,93,82,97,96,101,108,106,100,91,97,100,79,97,83,106,94,96,95,17,20,18,14,12,92,98,96,98,97,99,97,99,96,100,93,100,99,93,99,25
241,21TOTN,21,CM,101,96,96,85,98,97,92,95,92,107,101,95,106,99,102,107,106,108,110,99,89,95,93,85,85,88,101,86,99,108,18,13,20,13,10,94,99,98,99,101,100,101,100,97,96,91,96,95,91,95,23
241,21TOTN,19,CM,96,93,87,89,95,96,89,80,104,100,97,101,102,105,106,96,98,93,97,94,87,95,96,80,83,87,94,86,75,99,8,19,16,18,16,91,94,93,94,95,95,96,95,94,94,89,94,92,88,92,23
241,21TOTN,22,LW,102,108,108,99,99,100,103,98,107,100,94,90,94,110,107,111,107,110,100,100,45,40,48,77,38,79,97,76,89,110,15,18,13,13,16,98,102,102,102,102,101,94,101,75,78,63,78,73,62,73,24
241,21TOTN,16,GK,97,57,57,22,24,26,19,25,28,32,67,29,46,32,26,24,34,74,63,94,29,19,29,25,33,68,46,59,89,63,100,97,92,100,98,35,39,38,39,41,40,41,40,40,38,39,38,38,40,38,97
