season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
321,21,5,CAM,61,75,75,58,59,60,58,57,61,61,58,61,58,65,63,64,62,72,74,62,29,33,34,35,27,56,58,42,62,56,8,16,16,15,15,58,63,61,63,61,62,57,62,47,50,40,50,47,40,47,18
321,21,5,CAM,61,72,73,58,59,60,58,55,61,61,58,61,55,65,63,64,62,72,74,62,29,33,34,35,27,56,58,42,62,56,8,16,16,15,15,58,62,61,62,61,62,57,62,47,50,40,50,47,40,47,18
321,21,5,CAM,64,74,74,54,61,59,60,59,61,69,57,63,59,67,50,67,69,65,79,65,32,35,38,45,29,51,65,35,51,59,11,11,13,14,11,60,64,63,64,64,65,60,65,50,54,42,54,51,42,51,17
321,21,5,CAM,64,74,74,54,61,59,60,59,61,69,57,63,59,67,50,67,69,65,79,65,32,35,38,45,29,51,65,35,51,59,11,11,13,14,11,60,64,63,64,64,65,60,65,50,54,42,54,51,42,51,17
321,21,5,CAM,64,74,74,54,61,59,60,59,61,69,57,63,59,67,50,67,69,65,79,65,32,35,38,45,29,51,65,35,51,59,11,11,13,14,11,60,64,63,64,64,65,60,65,50,54,42,54,51,42,51,17
321,21,5,LB,54,51,58,41,48,51,37,50,39,62,44,47,58,49,48,48,53,61,60,53,56,63,49,42,59,54,56,33,57,46,13,14,10,13,11,47,49,48,49,50,50,52,50,54,54,53,54,54,53,54,17
321,21,5,LB,54,43,57,41,48,51,37,50,39,60,44,47,58,49,48,48,53,61,59,53,56,63,55,42,59,55,56,33,59,46,13,14,10,13,11,46,48,47,48,50,49,52,49,55,54,54,54,54,54,54,17
321,21,5,CAM,63,67,68,60,63,57,54,58,60,64,68,58,51,58,66,68,65,62,59,63,40,19,22,53,22,54,64,40,51,64,10,11,13,9,12,60,63,63,63,63,63,57,63,45,48,39,48,45,39,45,16
321,21,5,LW,63,67,68,60,63,57,54,58,60,64,68,58,51,58,66,68,65,62,59,63,40,19,22,53,22,54,64,40,53,64,10,11,13,9,12,60,63,63,63,63,63,57,63,45,48,39,48,45,39,45,16
321,21,5,RW,60,78,79,55,42,51,51,51,51,60,59,51,46,33,59,63,64,80,74,52,35,18,13,31,15,35,60,21,80,55,11,11,11,13,16,53,60,58,60,60,60,52,60,39,44,31,44,41,31,41,16
321,21,5,RW,60,78,79,55,42,51,51,51,51,60,59,51,46,33,59,63,64,81,75,52,35,18,13,31,15,35,60,21,81,55,11,11,11,13,16,53,60,58,60,60,60,52,60,39,44,31,44,41,31,41,16
321,21,5,CB,56,51,44,36,32,40,38,39,26,47,30,42,46,30,28,48,51,51,68,53,58,56,56,54,56,67,58,59,65,58,9,10,16,16,14,44,44,43,44,43,45,46,45,52,52,56,52,52,56,52,16
321,21,5,CB,56,50,42,36,32,40,38,39,26,47,30,42,46,30,28,48,51,52,68,53,58,56,56,54,56,67,58,59,67,58,9,10,16,16,14,44,44,43,44,43,45,46,45,52,51,56,51,52,57,52,16
321,21,5,CB,50,33,43,46,56,53,58,47,46,50,43,45,44,46,48,54,52,43,67,43,48,50,50,47,49,64,42,51,47,53,11,13,9,8,16,50,48,49,48,48,47,48,47,48,46,50,46,46,50,46,15
321,21,5,CB,50,33,43,46,56,53,58,47,46,50,43,45,44,46,48,54,52,43,67,43,48,50,50,47,49,67,42,51,47,53,11,13,9,8,16,50,48,49,48,48,47,48,47,48,46,50,46,46,50,46,15
321,21,5,GK,57,42,43,13,21,14,14,13,18,48,43,23,41,34,15,21,27,49,54,56,19,19,22,17,14,67,40,23,56,53,54,58,59,60,57,26,30,29,30,33,32,34,32,33,30,28,30,28,28,28,57
321,21,5,GK,57,42,43,13,21,14,14,13,18,48,43,23,41,34,15,21,27,49,54,54,19,19,22,17,14,67,40,23,56,53,56,57,57,61,58,26,30,29,30,33,32,34,32,33,30,28,30,28,28,28,57
321,21,5,ST,64,55,53,67,68,64,65,72,59,58,59,55,41,55,56,58,60,49,43,63,15,29,20,67,15,76,61,60,70,62,11,12,13,12,10,64,59,61,59,59,58,54,58,43,43,41,43,41,41,41,17
321,21,5,ST,64,60,45,67,68,65,67,72,61,58,59,55,41,55,56,53,59,45,40,62,15,29,20,71,15,77,61,59,73,62,11,12,13,12,10,64,58,60,58,58,57,53,57,42,43,41,43,41,41,41,16
321,21,5,GK,57,50,53,7,32,19,14,8,30,25,32,14,31,13,19,11,27,51,44,50,17,13,23,14,16,59,24,23,51,20,59,59,60,59,58,24,25,25,25,26,26,25,26,26,25,25,25,25,25,25,57
321,21,5,GK,57,50,53,7,32,19,14,8,30,25,36,14,31,13,19,11,27,51,44,53,17,13,23,14,16,59,24,32,51,20,57,58,58,59,57,24,25,25,25,27,26,26,26,26,25,26,25,25,25,25,57
321,21,5,CB,58,59,58,36,43,38,38,29,33,54,48,50,51,29,46,48,51,59,59,54,55,60,59,56,58,71,72,56,69,54,11,8,9,16,10,47,48,47,48,48,50,51,50,56,56,58,56,57,58,57,15
321,21,5,CB,58,51,50,41,42,37,38,29,33,52,47,48,50,29,44,47,49,43,59,55,55,58,58,55,56,74,72,59,67,53,11,8,9,16,10,47,46,46,46,47,49,50,49,55,55,58,55,55,58,55,15
321,21,5,CAM,58,63,68,59,65,59,50,63,48,59,54,57,53,54,65,61,63,76,79,52,51,35,36,38,34,52,59,35,59,52,10,11,13,16,9,56,59,58,59,58,58,54,58,48,51,43,51,48,43,48,16
321,21,5,CAM,58,63,68,59,65,59,50,63,48,59,54,57,53,54,65,61,63,76,79,52,51,35,36,38,34,52,59,35,59,52,10,11,13,16,9,56,59,58,59,58,58,54,58,48,51,43,51,48,43,48,16
321,21,5,CB,53,59,58,21,38,19,27,22,35,43,30,21,31,27,29,43,40,41,47,46,43,58,50,63,55,64,55,47,67,38,16,15,10,11,9,39,37,38,37,37,39,39,39,46,46,53,46,48,52,48,16
321,21,5,CB,53,59,58,21,38,19,27,22,35,43,30,21,31,27,29,43,40,41,47,46,43,58,50,63,55,64,55,47,68,38,16,15,10,11,9,39,37,38,37,37,39,39,39,46,46,53,46,48,53,48,16
321,21,5,CAM,55,64,63,51,45,45,57,36,52,58,53,49,47,55,56,51,58,72,60,56,30,27,34,36,23,53,60,61,54,50,9,13,11,16,13,51,55,54,55,55,55,51,55,45,46,39,46,43,39,43,17
321,21,5,CAM,55,62,63,51,51,50,57,36,52,58,53,50,47,61,59,53,58,72,60,51,30,27,34,36,23,59,60,63,54,50,9,13,11,16,13,52,55,54,55,55,55,51,55,45,45,40,45,43,39,43,16
