season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
215,19TOTS,17,CM,89,87,82,73,90,83,79,71,70,91,90,83,91,75,78,89,90,84,78,86,86,90,92,85,86,94,95,87,79,84,17,11,11,14,16,83,85,85,85,86,86,89,86,89,88,88,88,88,88,88,22
215,19TOTS,17,CM,89,84,79,85,90,80,82,68,67,93,90,80,90,75,72,88,93,74,89,81,92,90,85,88,85,93,95,95,85,71,21,15,15,18,20,86,85,86,85,87,86,89,86,89,87,89,87,87,89,87,25
215,19TOTS,15,GK,93,62,61,19,35,19,19,17,27,26,65,19,35,24,29,29,29,71,56,89,27,19,25,32,25,75,38,39,86,78,97,93,79,91,97,36,37,37,37,39,37,37,37,35,34,36,34,35,37,35,93
215,19TOTS,20,ST,96,94,101,101,98,98,100,93,98,88,84,88,76,89,92,90,100,87,93,97,35,45,35,94,34,92,95,80,103,101,15,14,23,14,19,96,94,95,94,92,92,85,92,68,71,62,71,68,63,68,24
215,19TOTS,18,ST,92,81,74,97,100,95,92,97,97,85,82,86,82,89,91,91,98,84,95,82,30,44,27,99,31,96,81,101,80,93,20,22,17,19,16,92,88,90,88,88,87,82,87,65,65,61,65,61,61,61,26
215,19TOTS,15,ST,87,86,79,91,95,87,95,87,89,76,74,78,71,80,69,78,79,79,62,91,39,39,43,85,36,91,79,89,79,81,15,16,13,15,11,87,82,84,82,81,80,75,80,63,64,60,64,62,60,62,22
215,19TOTS,15,ST,87,86,85,89,94,88,93,84,87,78,78,76,70,85,76,80,81,80,58,93,41,41,45,82,39,88,79,91,76,89,28,29,25,26,23,87,83,85,83,82,82,76,82,65,66,61,66,63,61,63,33
215,19TOTS,18,CDM,93,85,78,77,86,91,78,77,71,96,89,77,94,79,77,87,95,85,89,94,95,91,95,85,92,86,95,94,92,91,16,15,11,14,15,84,86,87,86,88,87,91,87,93,90,91,90,90,91,90,23
215,19TOTS,18,CB,94,83,75,45,81,52,41,48,56,76,58,71,78,42,66,67,77,67,71,87,100,95,96,98,98,96,77,102,95,87,12,11,10,11,13,68,66,66,66,66,69,72,69,86,84,94,84,87,94,87,19
215,19TOTS,15,ST,88,83,83,93,90,83,92,82,93,84,83,74,79,81,86,86,90,85,88,85,43,66,60,87,42,83,73,69,87,93,13,16,9,12,11,88,85,87,85,86,84,82,84,71,70,67,70,68,66,68,20
215,19TOTS,18,CAM,95,94,102,92,89,95,95,85,82,97,92,97,86,88,100,98,96,101,103,93,46,33,50,49,37,68,89,64,80,93,14,14,15,13,15,88,95,94,95,95,95,88,95,70,74,56,74,68,55,68,22
215,19TOTS,16,CM,88,84,79,72,91,86,86,89,86,92,92,90,90,94,96,94,94,86,88,88,77,74,75,62,72,77,80,81,59,90,6,8,13,10,12,82,87,87,87,89,88,88,88,82,82,76,82,80,75,80,17
215,19TOTS,17,RM,92,96,97,76,77,84,88,81,62,89,87,101,91,56,88,94,93,95,98,92,87,88,74,66,81,56,97,74,74,84,16,16,21,19,13,82,91,88,91,89,92,89,92,85,89,79,89,88,79,88,24
215,19TOTS,17,CM,92,73,75,77,86,91,81,75,83,97,100,98,98,90,93,96,100,80,98,84,71,79,76,65,61,68,84,75,53,91,9,12,13,18,10,82,89,88,89,91,90,92,90,84,82,74,82,79,73,79,20
215,19TOTS,18,CB,94,79,76,78,71,56,81,60,72,96,71,56,92,56,59,71,94,71,62,89,96,92,94,101,98,97,80,93,88,93,16,15,18,13,17,82,78,81,78,81,80,85,80,92,85,94,85,88,95,88,23
215,19TOTS,20,ST,96,102,101,101,100,88,96,95,94,88,89,66,75,78,88,97,99,91,102,97,39,36,27,88,26,87,89,78,92,98,16,18,9,17,14,96,93,96,93,93,91,84,91,65,67,58,67,63,58,63,24
215,19TOTS,16,ST,86,86,92,90,88,89,91,85,82,84,73,74,68,91,91,92,95,98,83,83,65,40,48,65,40,76,78,76,80,83,17,10,15,11,16,86,87,87,87,86,85,78,85,67,69,61,69,66,62,66,21
215,19TOTS,18,ST,93,61,58,98,99,89,100,94,91,87,79,52,64,62,65,86,94,48,55,97,48,35,48,102,22,102,62,97,59,97,9,17,11,17,16,93,82,89,82,85,80,79,80,66,60,64,60,57,64,57,23
215,19TOTS,16,CM,91,86,84,82,85,89,91,62,67,92,87,72,94,68,75,85,95,79,90,89,86,85,89,86,70,76,102,93,81,75,9,13,18,19,10,86,86,88,86,88,87,91,87,89,85,84,85,85,83,85,21
215,19TOTS,20,CF,97,98,105,103,87,95,95,89,76,100,90,81,89,100,102,105,97,104,103,96,36,40,43,65,29,76,82,58,75,103,9,14,18,11,17,93,97,97,97,97,96,89,96,69,71,56,71,66,55,66,22
215,19TOTS,20,ST,97,89,84,101,102,102,103,100,100,89,80,78,82,85,92,89,95,78,94,100,46,35,38,96,29,93,84,71,85,86,9,10,8,7,7,97,91,94,91,91,89,84,89,67,68,61,68,65,61,65,18
215,19TOTS,16,CM,90,79,81,81,81,89,81,84,78,95,92,92,97,93,92,92,96,89,98,83,79,80,80,78,82,70,94,84,81,96,22,21,18,21,20,83,88,87,88,89,89,90,89,86,86,80,86,84,81,84,27
215,19TOTS,18,CB,94,89,85,47,74,71,66,71,63,89,79,67,96,77,64,76,93,86,98,86,98,96,95,95,95,95,78,96,99,89,12,15,13,13,15,76,77,77,77,80,79,85,79,92,87,94,87,89,94,89,21
215,19TOTS,19,ST,96,97,90,101,93,89,94,94,89,97,91,74,83,76,94,102,100,96,83,98,50,27,34,95,22,88,89,72,86,98,16,14,11,15,13,96,95,96,95,96,93,87,93,68,68,59,68,64,59,64,23
215,19TOTS,16,GK,95,59,59,18,29,25,21,18,28,38,65,19,41,23,18,24,28,68,83,85,23,19,28,19,22,75,45,51,78,69,98,96,90,93,100,34,37,37,37,40,38,40,38,38,35,36,35,34,35,34,95
215,19TOTS,16,CB,92,65,66,66,41,41,59,46,55,79,67,48,70,44,45,70,78,70,77,87,95,95,94,100,91,99,78,96,89,83,14,13,16,11,13,70,67,68,67,70,69,74,69,85,79,92,79,82,93,82,21
215,19TOTS,19,CF,95,95,96,98,88,91,99,85,86,95,85,88,88,92,95,100,100,99,95,95,32,43,46,73,43,56,85,62,84,97,10,13,11,7,13,91,95,95,95,95,94,88,94,69,73,57,73,69,57,69,20
215,19TOTS,19,ST,96,87,88,101,99,95,103,99,92,91,87,84,85,88,92,92,97,89,95,100,65,48,48,87,41,91,94,98,76,93,23,34,29,28,26,96,93,95,93,93,92,88,92,75,75,69,75,72,70,72,35
