season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
219,19NG,17,RM,92,92,94,89,81,91,88,71,71,94,93,92,88,79,84,96,92,95,90,90,53,55,66,74,50,76,92,81,78,94,14,20,15,13,19,87,92,90,92,92,92,88,92,76,78,68,78,75,67,75,24
219,19NG,17,ST,91,100,95,91,92,81,94,82,81,85,82,70,86,57,75,93,93,78,84,90,32,48,47,84,44,94,82,73,88,84,19,12,13,18,13,91,88,90,88,88,88,83,88,69,69,63,69,67,62,67,23
219,19NG,15,CB,91,81,85,46,54,33,31,39,57,89,51,36,75,39,40,71,84,78,82,91,93,94,92,94,93,89,79,93,98,74,21,18,17,14,14,65,65,66,65,68,68,73,68,86,81,91,81,84,92,84,24
219,19NG,18,CM,95,92,96,83,93,89,93,75,85,101,90,90,95,80,84,98,97,94,95,93,87,97,94,58,92,72,100,100,70,96,17,11,19,17,20,87,93,92,93,94,94,95,94,94,94,87,94,92,87,92,24
219,19NG,15,LM,88,108,101,86,85,68,86,50,66,82,75,91,78,70,68,93,91,95,89,82,56,65,60,42,33,64,82,43,51,70,14,21,17,17,13,81,88,86,88,85,88,80,88,69,75,59,75,71,56,71,23
219,19NG,18,CB,94,99,95,49,47,39,66,40,32,88,62,82,74,45,47,85,88,93,88,93,95,101,95,94,98,97,90,88,79,84,14,19,20,13,13,73,79,75,79,77,81,80,81,90,92,94,92,93,94,93,23
219,19NG,14,GK,93,54,47,23,27,23,26,26,27,35,27,21,28,27,26,22,28,43,54,91,16,27,28,25,18,71,35,28,78,73,96,91,86,99,93,35,33,34,33,33,34,33,34,33,33,34,33,33,34,33,93
219,19NG,15,CM,91,79,76,75,85,86,78,69,68,94,92,77,93,63,76,93,94,85,88,92,90,91,90,80,86,90,92,84,84,82,19,20,15,22,20,83,85,86,85,88,87,91,87,91,88,88,88,87,88,87,27
219,19NG,16,CB,91,91,86,45,63,58,65,41,51,91,70,88,80,39,75,85,84,74,74,82,92,95,93,83,98,95,88,82,101,82,16,13,20,21,17,71,77,75,77,77,80,81,80,88,90,91,90,90,91,90,24
219,19NG,16,ST,90,105,105,95,95,85,84,80,81,80,80,71,76,62,79,95,88,98,103,90,34,29,43,85,36,94,95,89,94,85,17,13,16,21,17,90,89,89,89,87,88,79,88,65,68,59,68,65,59,65,24
219,19NG,17,LB,92,101,101,71,95,72,80,33,42,89,80,97,81,62,85,90,90,92,93,88,88,93,85,81,92,91,105,98,96,90,19,22,14,19,18,84,87,85,87,85,89,86,89,89,92,89,92,92,89,92,26
219,19NG,15,CM,89,89,91,84,85,88,84,85,81,93,89,82,89,88,83,90,91,85,91,90,82,83,79,84,81,78,93,74,86,91,15,18,16,21,22,86,88,88,88,89,88,89,88,85,86,82,86,85,82,85,26
219,19NG,16,LM,90,102,99,89,93,82,92,74,50,93,82,89,64,79,84,93,92,91,90,88,62,64,70,74,50,89,89,88,80,80,20,12,17,17,17,89,91,90,91,89,90,83,90,76,80,73,80,77,72,77,24
