season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
240,21TOTY,26,ST,106,108,102,112,112,110,111,106,112,96,95,89,94,89,101,107,104,98,108,103,39,49,41,102,38,103,103,94,112,109,15,15,8,18,11,106,103,105,103,102,101,95,101,76,77,69,77,73,69,73,24
240,21TOTY,24,CB,106,105,100,98,101,89,106,95,108,103,102,91,109,95,97,101,101,101,109,103,106,107,106,108,109,106,102,111,111,108,10,9,18,15,11,102,100,101,100,101,101,103,101,105,102,106,102,103,106,103,21
240,21TOTY,21,GK,106,84,86,38,71,48,54,35,62,81,89,56,89,32,57,76,88,94,91,106,34,36,56,58,59,93,69,80,100,101,106,107,108,108,107,67,74,74,74,78,76,77,76,70,67,62,67,65,63,65,106
240,21TOTY,24,ST,106,104,104,113,105,103,109,108,110,103,94,89,96,105,107,105,107,105,111,104,52,59,52,106,32,105,100,100,108,111,8,16,9,10,20,106,103,105,103,103,102,97,102,81,80,75,80,77,74,77,23
240,21TOTY,25,CAM,106,102,105,102,110,112,105,103,107,111,108,113,109,110,111,105,107,106,110,106,78,88,87,81,73,97,108,109,85,112,15,18,12,19,20,102,106,105,106,106,106,105,106,98,97,89,97,94,88,94,27
240,21TOTY,24,LM,105,113,114,109,109,109,109,96,86,101,102,103,92,87,110,104,102,106,109,108,65,65,62,83,51,96,109,95,87,103,16,12,9,17,9,104,105,105,105,104,105,98,105,85,88,77,88,84,76,84,23
240,21TOTY,24,CB,105,106,103,91,92,84,101,84,80,102,98,79,108,82,78,97,96,101,111,103,108,102,103,112,108,108,96,108,108,107,18,9,12,18,16,98,96,98,96,98,97,99,97,103,99,105,99,101,105,101,24
240,21TOTY,23,CAM,104,98,96,101,109,109,104,98,109,104,106,101,105,107,103,108,103,96,104,106,82,91,98,85,75,91,109,100,96,105,18,10,16,10,14,101,103,103,103,104,103,104,103,97,97,91,97,94,90,94,23
240,21TOTY,22,CDM,105,101,100,89,102,103,101,85,81,107,103,112,110,104,103,100,108,108,112,108,105,104,104,88,102,96,112,107,98,109,19,19,18,16,17,98,102,101,102,103,104,105,104,105,106,102,106,104,102,104,27
240,21TOTY,22,RB,105,107,108,83,98,90,99,86,82,103,105,111,107,107,107,101,103,110,107,108,103,107,102,87,106,91,110,101,92,104,16,19,15,9,11,96,101,99,101,101,103,103,103,104,105,100,105,105,100,105,24
240,21TOTY,24,ST,105,113,111,111,106,95,111,105,105,97,97,91,90,87,102,109,106,112,100,107,52,46,59,87,51,101,105,88,97,110,13,10,19,12,15,105,105,105,105,103,104,96,104,80,83,72,83,79,72,79,23
240,21TOTY,23,LB,104,115,115,92,99,95,98,86,94,97,99,106,89,83,91,111,102,112,109,109,100,106,99,91,104,101,109,100,105,102,16,10,10,18,12,99,104,102,104,101,103,100,103,100,104,101,104,104,101,104,24
