season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
242,20UCL,21,CAM,102,104,107,95,95,101,102,91,90,106,98,96,94,92,101,109,102,109,111,106,69,88,74,74,64,82,101,87,90,108,13,13,21,20,14,97,102,102,102,102,102,99,102,89,91,81,91,88,80,88,25
242,20UCL,19,LW,102,104,106,95,100,96,101,92,89,106,96,98,94,88,98,106,108,107,109,99,69,82,68,76,66,83,101,91,85,106,17,17,18,18,17,97,102,101,102,102,102,98,102,88,90,80,90,87,80,87,26
242,20UCL,19,LW,102,100,105,96,90,98,94,88,83,107,96,101,93,92,100,110,108,108,111,102,73,86,75,63,71,82,101,90,79,106,15,16,18,17,21,94,102,100,102,102,102,99,102,90,93,81,93,89,81,89,26
242,20UCL,12,GK,85,58,50,16,30,19,24,14,31,23,65,13,23,13,14,13,37,78,84,89,22,30,27,19,29,71,37,39,78,67,82,86,85,86,88,33,34,35,34,37,34,36,34,35,34,36,34,35,37,35,85
242,20UCL,13,GK,85,58,51,17,28,17,21,17,28,24,63,14,23,14,18,15,34,70,74,91,20,28,25,21,25,68,37,40,78,63,83,86,87,85,87,32,34,35,34,36,34,35,34,34,33,35,33,34,35,34,85
242,20UCL,16,ST,87,84,90,93,89,83,93,86,84,82,84,71,64,73,83,89,90,88,92,90,14,21,25,73,13,77,77,64,83,91,16,18,9,17,14,87,86,88,86,86,84,76,84,55,58,45,58,53,45,53,24
242,20UCL,16,ST,87,87,93,95,91,85,92,88,93,79,82,70,65,72,89,82,85,93,97,88,35,32,28,78,28,74,77,70,81,92,15,10,17,13,15,87,85,86,85,84,82,75,82,58,61,52,61,58,53,58,21
242,20UCL,18,RM,96,101,104,95,80,85,94,90,68,92,97,91,79,52,92,107,99,106,104,97,49,52,38,59,47,69,91,50,71,90,12,16,15,18,16,89,97,96,97,96,96,88,96,70,76,59,76,72,59,72,24
242,20UCL,19,RW,96,103,106,95,88,92,97,89,87,96,88,89,78,78,98,104,95,104,98,92,53,56,47,64,48,77,91,68,75,101,17,17,11,14,14,91,96,95,96,95,95,87,95,73,78,64,78,73,64,73,23
242,20UCL,20,CB,97,95,93,68,76,54,70,52,55,96,80,74,88,52,69,85,94,88,96,98,96,102,98,99,96,97,90,98,98,95,9,9,15,16,13,82,83,83,83,85,86,88,86,95,92,97,92,94,97,94,21
242,20UCL,19,CB,97,93,96,61,70,54,80,66,59,93,88,75,95,64,69,79,93,91,92,95,100,98,93,98,95,98,90,103,102,99,17,11,12,12,13,81,83,83,83,85,86,88,86,94,91,97,91,93,97,93,22
242,20UCL,18,LW,94,103,104,92,93,89,96,78,76,89,88,87,78,70,79,100,92,99,98,97,46,46,42,90,43,79,93,78,97,90,13,13,18,17,10,93,94,94,94,93,93,85,93,70,74,64,74,71,64,71,22
242,20UCL,17,LW,94,102,105,92,97,95,98,90,90,93,87,84,91,87,96,99,89,104,103,97,63,63,58,97,50,80,93,89,98,98,15,22,21,22,21,94,94,95,94,94,93,89,93,78,79,74,79,77,73,77,28
242,20UCL,13,GK,89,46,40,21,46,19,23,26,32,46,66,16,46,24,23,32,37,71,76,84,18,19,36,19,19,71,38,45,80,76,94,93,82,86,92,36,38,40,38,43,39,44,39,40,34,35,34,33,35,33,89
242,20UCL,23,ST,100,103,98,105,105,104,106,102,104,86,93,83,85,93,93,99,93,91,97,101,33,43,35,93,33,94,100,92,104,103,14,11,17,9,16,100,96,98,96,95,95,88,95,69,71,63,71,68,63,68,22
242,20UCL,12,CB,82,77,83,48,65,58,42,25,59,78,68,58,73,47,45,73,73,65,76,84,81,82,85,86,83,82,79,92,84,78,10,13,11,15,14,65,67,67,67,68,69,72,69,79,77,82,77,79,82,79,20
242,20UCL,15,CDM,89,77,81,70,83,86,72,76,70,95,77,74,95,83,77,89,90,84,96,89,90,88,88,87,87,82,92,95,91,89,18,19,17,13,12,81,82,82,82,84,84,87,84,89,86,88,86,86,88,86,23
242,20UCL,17,CM,90,91,84,74,96,86,79,80,98,93,92,89,92,90,93,81,89,80,98,88,94,97,95,86,82,83,104,99,80,98,13,11,18,13,10,84,85,85,85,86,87,90,87,92,91,90,91,91,90,91,20
242,20UCL,13,CB,81,73,75,44,77,56,51,64,51,68,67,57,76,51,59,60,57,69,80,81,89,83,82,84,82,83,59,86,85,81,10,15,11,10,15,64,61,62,61,63,63,66,63,75,72,81,72,74,81,74,19
242,20UCL,6,GK,72,46,42,16,24,16,13,19,19,33,46,14,52,15,24,14,30,61,70,71,18,16,22,24,14,66,37,32,69,56,73,72,68,73,76,28,29,29,29,33,31,35,31,33,28,30,28,28,29,28,72
242,20UCL,19,CAM,97,98,100,92,101,103,101,87,102,101,94,104,89,104,105,101,97,104,106,95,69,58,57,63,57,75,91,71,83,103,13,18,14,11,10,92,98,97,98,97,97,92,97,79,83,69,83,79,69,79,22
242,20UCL,18,LB,94,80,81,74,81,71,84,71,60,88,87,96,77,77,89,87,93,72,91,92,100,102,99,93,98,81,90,87,97,83,12,16,13,15,16,83,85,85,85,85,86,87,86,92,93,94,93,94,94,94,23
242,20UCL,15,RB,86,90,95,72,75,80,85,78,57,80,78,97,85,54,85,90,91,91,95,88,84,87,78,67,87,52,96,72,70,82,15,12,11,15,8,79,86,84,86,84,87,84,87,82,88,78,88,86,78,86,20
242,20UCL,16,CB,88,70,76,72,69,52,76,71,71,93,77,71,87,59,73,73,93,78,85,91,90,84,86,99,86,88,75,95,80,80,11,10,14,10,17,79,78,79,78,80,80,83,80,87,83,88,83,84,89,84,20
242,20UCL,15,CB,88,70,56,71,69,59,70,64,75,86,78,64,86,52,65,70,85,64,45,92,92,90,91,88,88,91,75,84,79,91,22,23,26,21,27,75,73,75,73,76,75,81,75,87,81,88,81,82,88,82,30
242,20UCL,20,CB,98,96,93,89,92,79,100,90,101,97,93,78,101,87,89,85,93,87,102,98,99,100,97,100,95,97,93,105,106,99,15,11,16,11,17,93,90,92,90,92,91,94,91,97,93,98,93,94,98,94,22
242,20UCL,15,CM,86,82,83,74,83,87,82,70,69,87,79,89,93,74,86,89,88,80,93,87,85,84,86,87,80,86,98,94,80,85,15,13,10,18,13,83,84,84,84,84,86,86,86,87,86,85,86,85,85,85,22
242,20UCL,5,GK,71,39,36,21,24,22,15,18,24,30,44,20,21,20,24,23,24,40,42,63,14,21,22,23,24,70,29,25,72,38,72,72,75,71,74,28,28,29,28,30,29,29,29,28,27,30,27,27,30,27,71
242,20UCL,22,RW,100,96,105,96,90,104,103,95,103,102,97,96,105,103,106,108,97,101,108,96,38,45,47,69,29,76,78,59,79,93,10,15,13,16,14,94,100,99,100,100,99,93,99,72,74,58,74,68,57,68,22
242,20UCL,6,GK,72,43,36,11,23,16,15,9,22,24,39,9,25,16,16,9,22,35,35,73,20,13,11,44,16,69,23,27,56,36,73,72,68,74,71,28,24,26,24,26,24,26,24,25,23,29,23,24,29,24,72
242,20UCL,18,CB,95,91,87,61,75,67,69,75,69,99,94,70,100,75,78,87,94,86,103,88,101,94,98,95,92,95,81,92,101,99,17,15,10,10,11,80,83,83,83,87,85,90,85,95,89,95,89,90,95,90,21
242,20UCL,11,CB,79,78,77,57,82,77,61,56,61,75,63,72,71,54,51,71,73,77,75,82,82,84,82,75,84,79,76,74,70,80,15,11,10,14,15,70,70,70,70,70,71,72,71,77,78,79,78,79,79,79,21
242,20UCL,21,CF,99,100,98,103,92,96,103,101,97,103,101,81,90,87,91,102,94,97,101,98,55,45,57,94,33,97,102,82,91,102,14,12,16,14,8,98,98,99,98,99,97,93,97,77,77,69,77,73,68,73,21
242,20UCL,18,GK,98,76,77,25,32,36,16,31,49,71,83,46,82,25,56,69,80,88,84,93,25,35,46,32,18,83,63,73,91,89,97,98,100,103,100,49,62,59,62,66,65,67,65,60,55,49,55,51,48,51,98
242,20UCL,17,CM,92,87,91,90,101,105,95,85,92,100,90,96,102,98,101,90,94,87,82,85,74,73,67,75,75,68,99,81,70,89,10,11,9,12,8,89,92,92,92,93,93,92,93,84,85,75,85,83,76,83,18
242,20UCL,15,CB,86,85,81,68,80,75,73,70,69,85,80,80,90,59,84,73,88,81,89,84,94,83,90,81,89,81,85,94,88,86,14,17,11,12,13,77,79,78,79,80,80,83,80,87,85,86,85,85,87,85,21
242,20UCL,15,CF,84,81,81,83,90,75,88,69,81,84,81,68,74,75,73,84,87,68,75,82,37,48,48,83,55,94,68,88,81,77,16,8,10,11,13,84,81,84,81,82,81,77,81,67,66,64,66,64,65,64,19
242,20UCL,15,CF,84,81,80,86,90,78,88,85,80,86,76,68,74,76,74,84,86,68,75,86,44,55,54,84,57,96,68,87,82,84,22,27,22,24,23,86,82,84,82,82,81,78,81,70,68,68,68,67,68,67,30
