season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
211,19TOTY,22,ST,98,99,101,102,100,100,99,97,101,93,86,96,88,94,93,98,97,95,88,100,41,57,54,98,46,96,96,76,102,103,20,18,19,16,18,98,97,97,97,95,96,90,96,75,79,70,79,75,69,75,27
211,19TOTY,20,CB,97,90,85,86,84,77,85,79,88,88,85,87,89,86,78,80,91,87,91,94,102,102,98,97,100,91,92,98,101,87,21,24,20,25,22,87,86,86,86,86,87,88,87,94,93,97,93,94,97,94,30
211,19TOTY,21,CF,98,97,104,103,91,91,97,94,89,97,93,93,92,99,98,102,100,102,101,101,42,59,47,85,55,88,91,64,89,101,12,15,18,16,18,96,98,98,98,98,98,92,98,75,79,67,79,76,68,76,24
211,19TOTY,18,LB,96,99,96,88,86,86,90,78,77,91,87,96,91,85,89,99,99,103,99,92,97,97,96,87,98,85,101,96,85,91,18,12,15,17,16,90,94,92,94,93,94,93,94,94,96,93,96,96,93,96,24
211,19TOTY,21,CM,98,89,89,87,91,95,97,93,92,103,98,96,101,88,89,98,102,101,102,97,91,91,91,71,88,85,102,91,76,97,18,13,18,16,15,91,96,95,96,97,97,98,97,95,95,88,95,92,88,92,24
211,19TOTY,20,LW,96,98,101,97,88,95,96,91,95,92,89,89,87,95,94,103,99,103,91,97,35,38,48,76,39,76,89,68,74,98,13,17,17,13,16,93,96,96,96,95,95,88,95,69,74,59,74,69,58,69,23
211,19TOTY,19,LW,96,96,99,90,88,89,93,93,99,93,97,92,89,94,95,101,101,102,91,96,48,45,49,73,42,64,89,73,73,99,25,25,30,26,30,90,96,95,96,96,95,89,95,72,76,61,76,71,61,71,34
211,19TOTY,20,CAM,97,94,95,93,96,101,96,91,88,101,99,98,99,91,94,96,99,89,94,99,71,82,75,76,65,88,99,96,81,96,18,17,21,20,16,93,96,96,96,97,97,96,97,89,88,81,88,85,80,85,26
211,19TOTY,17,GK,97,68,69,26,45,31,26,18,47,58,70,32,62,40,34,35,54,86,61,96,33,33,43,34,35,72,51,49,80,83,99,97,94,103,94,45,49,49,49,54,51,54,51,52,48,46,48,48,46,48,97
211,19TOTY,19,CB,95,97,93,66,65,65,65,55,56,89,67,48,87,69,58,74,88,94,88,92,98,99,94,99,98,99,86,83,87,89,17,16,15,18,18,79,77,78,77,79,78,82,78,91,87,95,87,90,95,90,25
211,19TOTY,19,CB,95,92,86,82,91,72,67,61,69,87,71,69,92,79,75,81,90,82,86,87,99,98,89,101,101,101,89,94,91,87,18,15,17,17,16,85,81,82,81,81,82,84,82,91,88,95,88,90,96,90,24
211,19TOTY,19,CDM,96,96,91,78,86,85,90,82,76,95,92,86,94,73,72,92,95,99,98,99,100,99,100,74,96,87,103,95,89,92,18,15,13,15,14,87,91,90,91,92,92,94,92,96,96,94,96,95,93,95,24
211,19TOTY,20,RW,96,103,105,98,96,91,93,93,87,91,88,87,83,77,87,102,98,104,90,97,59,37,64,86,56,92,93,84,88,97,17,12,16,13,15,95,96,96,96,95,95,88,95,76,79,70,79,76,70,76,23
