season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
239,20KLB,17,RM,93,90,93,85,77,78,96,76,87,97,91,86,95,89,96,102,98,100,98,86,64,61,64,85,59,71,87,80,81,98,14,15,11,11,18,88,93,92,93,93,93,90,93,79,80,72,80,77,72,77,22
239,20KLB,17,CB,95,95,96,63,71,68,73,64,63,92,89,73,89,65,84,88,90,80,96,95,105,90,93,95,94,95,88,106,96,97,15,16,19,14,16,81,83,83,83,85,86,87,86,93,90,95,90,91,95,91,24
239,20KLB,20,ST,98,97,96,106,97,89,105,98,101,78,79,69,69,80,94,93,98,95,93,99,49,38,44,100,49,101,88,92,86,100,20,18,35,18,24,98,92,95,92,90,89,82,89,69,71,67,71,69,68,69,29
239,20KLB,17,RB,94,107,105,78,90,85,77,75,74,90,80,97,79,66,93,97,91,98,99,98,90,89,89,86,90,91,105,105,95,82,14,14,28,29,18,88,91,89,91,88,92,88,92,90,94,91,94,94,91,94,27
239,20KLB,17,LB,92,98,100,64,87,88,88,69,78,78,88,98,84,97,94,97,89,97,99,91,92,95,95,80,88,87,96,89,91,91,15,18,21,19,16,83,89,87,89,87,89,87,89,89,92,89,92,92,89,92,25
239,20KLB,17,RB,92,98,95,71,90,81,84,77,54,95,89,97,89,85,93,86,82,89,90,89,96,93,91,85,95,92,95,90,93,85,16,14,11,15,18,84,87,85,87,86,88,88,88,91,92,91,92,92,91,92,23
239,20KLB,18,CB,94,95,89,69,74,69,68,74,64,82,87,59,86,68,69,85,86,83,92,87,94,95,95,103,95,101,88,97,95,80,18,15,18,14,21,81,79,81,79,82,81,84,81,90,86,94,86,88,94,88,24
239,20KLB,17,CM,94,87,87,88,99,99,86,83,90,103,95,96,105,105,104,91,99,94,99,89,71,67,78,61,45,80,96,81,67,99,11,14,14,9,14,88,92,92,92,94,93,94,93,85,83,73,83,79,71,79,20
239,20KLB,19,RM,97,104,104,96,89,96,100,88,89,95,86,97,89,91,102,105,93,105,97,94,68,74,71,94,55,84,96,90,89,101,16,15,21,17,18,95,97,96,97,95,97,91,97,82,85,78,85,83,77,83,25
239,20KLB,18,CDM,95,91,88,73,87,85,82,80,74,94,89,73,96,68,80,90,88,89,100,95,95,99,102,85,92,89,107,95,95,93,12,15,12,13,22,85,86,87,86,88,88,92,88,95,93,94,93,93,93,93,24
239,20KLB,17,CB,93,95,88,63,84,70,80,75,64,80,79,70,86,45,66,77,78,78,91,80,91,93,97,101,95,104,90,101,88,84,9,18,26,19,15,80,77,78,77,78,79,81,79,88,86,93,86,88,93,88,22
239,20KLB,17,LW,92,106,101,84,89,82,86,89,74,86,91,84,81,64,89,100,96,100,95,97,54,53,59,65,46,81,87,75,85,94,10,9,14,13,12,87,92,91,92,91,92,86,92,74,77,66,77,73,65,73,20
239,20KLB,15,GK,92,61,63,33,38,28,48,31,39,45,58,18,49,25,28,32,48,79,78,84,33,35,41,34,33,68,45,48,78,73,94,93,93,96,93,45,46,47,46,49,46,48,46,46,42,44,42,43,44,43,92
239,20KLB,17,CDM,93,90,88,66,88,89,78,69,73,100,93,82,96,93,94,88,94,91,98,85,87,97,94,80,87,85,98,100,87,92,14,12,14,11,13,82,86,86,86,89,88,92,88,93,91,90,91,90,90,90,20
239,20KLB,15,GK,95,68,73,26,56,30,38,33,33,55,83,30,64,58,32,31,49,88,92,94,38,33,44,30,20,75,78,35,85,90,100,95,89,95,96,47,50,51,50,55,53,57,53,52,49,44,49,48,43,48,95
239,20KLB,18,CB,94,92,90,68,54,65,65,65,55,80,84,63,90,64,68,77,81,83,96,92,96,94,97,98,90,101,81,98,89,85,19,20,18,16,15,77,77,77,77,79,79,82,79,89,85,94,85,87,93,87,25
239,20KLB,17,CB,94,94,96,76,86,79,84,43,61,81,86,71,98,43,71,80,89,86,95,95,93,94,94,101,90,101,91,100,101,74,17,23,23,24,19,86,84,85,84,85,85,87,85,91,88,94,88,90,94,90,29
239,20KLB,18,LM,93,94,93,86,93,96,95,84,83,95,91,96,81,98,98,97,93,91,95,98,90,85,87,73,93,92,97,82,85,78,6,18,15,12,19,90,93,93,93,93,93,91,93,89,93,87,93,91,87,91,23
239,20KLB,19,CDM,98,98,93,80,92,90,85,82,85,98,93,77,104,89,87,96,97,94,102,99,97,99,99,87,95,93,106,103,95,96,16,17,15,17,14,90,91,92,91,94,93,97,93,98,95,96,95,95,96,95,25
239,20KLB,14,GK,94,68,64,26,34,28,35,32,35,47,74,32,55,46,30,36,42,86,85,95,43,35,35,30,20,73,33,66,82,68,95,95,92,98,92,43,47,47,47,51,48,49,48,48,43,46,43,42,45,42,94
239,20KLB,18,LW,96,98,97,93,92,95,96,87,91,94,91,105,92,97,99,97,95,95,98,94,93,92,88,79,93,89,103,89,80,90,15,25,20,21,21,92,96,94,96,94,96,93,96,92,95,89,95,94,90,94,28
239,20KLB,18,ST,95,93,89,101,97,94,98,94,94,90,84,79,71,92,89,87,93,85,92,91,38,46,45,99,46,101,95,92,83,101,26,25,23,19,18,95,90,92,90,90,89,83,89,70,72,67,72,69,67,69,29
239,20KLB,21,CF,98,101,101,98,104,102,96,98,100,95,96,96,94,105,105,104,102,98,104,93,64,45,48,87,48,93,93,89,81,104,12,13,12,18,17,97,98,98,98,98,98,91,98,77,79,69,79,75,70,75,23
239,20KLB,17,CB,93,92,88,52,66,48,81,53,55,86,79,62,84,61,68,71,89,89,76,86,95,93,92,97,89,101,89,101,89,87,18,16,17,18,14,76,76,77,76,79,79,82,79,89,85,93,85,87,93,87,24
239,20KLB,21,ST,98,94,94,104,100,93,100,97,98,91,89,82,73,84,93,90,96,89,103,96,42,58,56,103,43,102,97,100,92,105,14,13,19,15,16,98,93,95,93,92,92,87,92,75,76,72,76,73,72,73,23
239,20KLB,18,RW,94,105,103,95,95,88,99,86,83,86,81,92,68,78,91,101,85,100,96,98,46,58,55,75,48,84,97,94,92,89,8,18,14,16,21,92,94,93,94,90,92,83,92,72,78,68,78,74,67,74,24
239,20KLB,16,RM,92,96,95,88,88,95,94,50,75,91,89,95,89,57,92,94,91,91,92,87,35,49,45,68,48,68,92,81,81,77,18,16,22,21,19,86,92,90,92,91,92,86,92,70,74,60,74,70,60,70,26
239,20KLB,18,CM,93,92,91,79,92,89,89,74,89,99,93,95,97,84,93,97,97,97,104,91,44,80,71,68,54,78,99,93,81,87,10,7,14,11,9,86,92,91,92,93,93,93,93,83,83,73,83,79,72,79,18
239,20KLB,17,ST,93,101,97,91,99,98,93,92,77,91,80,84,81,64,94,99,95,95,89,96,59,44,41,82,31,82,90,81,89,77,10,9,8,7,12,93,93,93,93,92,92,85,92,70,73,64,73,69,63,69,18
239,20KLB,17,CB,92,97,94,58,75,59,69,37,59,89,84,59,95,59,45,80,88,86,86,92,96,92,93,95,95,95,90,85,93,79,22,17,17,20,26,78,79,80,79,82,82,85,82,91,87,92,87,89,92,89,28
239,20KLB,17,RM,94,100,97,77,87,88,90,58,82,93,90,98,85,81,86,97,96,95,100,96,89,88,86,79,92,95,103,95,96,89,18,21,18,11,10,88,93,91,93,92,94,91,94,91,94,90,94,92,90,92,24
239,20KLB,17,CAM,93,96,95,81,93,96,82,68,80,97,95,90,92,89,99,95,96,97,95,94,71,76,75,84,63,85,97,82,81,89,15,14,20,18,14,88,92,91,92,93,92,92,92,85,85,79,85,83,78,83,24
239,20KLB,18,LM,95,103,100,93,93,99,95,92,87,89,84,93,81,92,87,100,96,98,97,102,47,38,45,86,45,85,100,93,94,89,18,18,15,19,21,94,95,95,95,93,95,86,95,72,76,65,76,72,65,72,27
