season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
220,20TOTY,22,CB,101,94,88,90,89,78,94,82,101,96,89,88,101,83,86,88,98,94,99,98,103,102,101,104,101,102,95,106,106,100,14,11,12,14,10,93,91,92,91,92,92,95,92,99,96,101,96,97,101,97,21
220,20TOTY,23,RW,102,99,106,108,98,102,102,99,90,101,96,95,99,104,103,108,103,107,107,103,41,42,50,82,36,86,87,58,85,106,9,14,18,11,17,100,102,102,102,102,101,94,101,74,77,62,77,72,62,72,22
220,20TOTY,22,CAM,101,94,98,94,105,107,100,89,92,105,106,106,103,102,102,97,105,99,96,103,72,73,68,74,64,87,103,100,70,105,18,16,8,16,13,96,100,100,100,101,101,100,101,89,89,79,89,86,79,86,24
220,20TOTY,23,CB,102,104,100,91,91,81,83,63,73,98,93,75,104,84,72,88,92,95,104,98,105,105,103,106,99,106,92,104,103,101,16,13,16,14,14,93,90,92,90,92,91,95,91,100,95,102,95,97,102,97,23
220,20TOTY,23,LW,102,109,109,105,100,94,106,89,83,99,96,100,91,84,92,106,98,107,104,104,59,51,48,98,41,97,104,87,104,100,13,13,18,17,10,102,102,102,102,101,102,94,102,78,82,72,82,78,72,78,23
220,20TOTY,18,GK,101,58,69,26,24,23,16,23,26,48,69,25,47,21,33,39,48,85,81,100,18,22,14,22,19,88,35,40,83,77,101,101,97,104,104,40,46,45,46,49,46,46,46,40,37,36,37,36,37,36,101
220,20TOTY,20,CDM,100,101,100,89,91,93,93,59,77,99,93,89,96,81,84,97,98,103,108,106,103,105,102,82,98,88,109,108,91,101,18,15,13,13,10,92,96,96,96,96,97,98,97,100,100,98,100,100,98,100,24
220,20TOTY,21,LB,101,104,102,78,85,80,89,59,69,98,95,105,91,76,93,101,96,100,102,99,104,106,101,89,101,93,108,100,79,93,14,11,13,17,10,90,95,93,95,94,97,96,97,99,102,99,102,101,98,101,22
220,20TOTY,22,CM,102,95,96,85,90,99,89,88,55,107,107,86,107,88,96,103,104,105,101,101,96,100,98,88,89,90,103,99,93,106,10,16,13,12,13,93,97,97,97,101,99,102,99,100,97,96,97,96,95,96,22
220,20TOTY,21,RB,101,105,106,81,88,79,93,67,61,102,100,107,103,102,97,99,94,105,99,101,98,101,100,85,101,86,107,91,69,97,17,18,17,10,9,90,97,95,97,97,99,98,99,99,101,95,101,101,94,101,23
220,20TOTY,21,RB,101,103,105,76,93,78,97,74,71,100,96,109,104,101,103,96,96,107,100,101,97,103,95,83,105,83,107,96,86,99,17,15,16,13,14,90,96,94,96,96,98,98,98,99,101,95,101,101,95,101,24
220,20TOTY,23,ST,102,107,108,106,103,94,106,102,93,97,95,89,88,83,95,106,104,108,98,103,41,41,58,86,37,99,99,81,97,103,16,8,10,9,14,102,102,102,102,101,101,93,101,76,79,67,79,74,66,74,21
220,20TOTY,22,CB,101,94,88,77,93,75,74,59,56,89,81,66,94,74,60,89,94,86,91,99,104,103,97,105,105,105,89,102,97,95,15,14,14,13,15,88,84,86,84,86,86,89,86,96,92,101,92,94,101,94,23
