season_pk,season,pay_side,position,overall,Sprint_speed,Acceleration,Finishing,Shot_power,Long_shots,Positioning,Volleys,Penalties,Short_pass,Eyesight,Crossing,Long_pass,FK_Acc,Curve,Dribbling,Ball_control,Agility,Balance,Reflexes,Interpersonal_defense,Stand_tackle,Interception,Heading,Slide_tackle,Strength,Stamina,Aggression,Jumping,Composure,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes,GK_Positioning,ST,LW,CF,RW,CAM,LM,CM,RM,CDM,LWB,CB,RWB,LB,SW,RB,GK
230,20TOTS,21,RB,101,105,106,81,88,79,93,67,61,102,100,107,103,102,97,99,94,105,99,101,98,101,100,85,101,86,107,91,69,97,17,18,17,10,9,90,97,95,97,97,99,98,99,99,101,95,101,101,94,101,23
230,20TOTS,21,RB,101,103,105,76,93,78,97,74,71,100,96,109,104,101,103,96,96,107,100,101,97,103,95,83,105,83,107,96,86,99,17,15,16,13,14,90,96,94,96,96,98,98,98,99,101,95,101,101,95,101,24
230,20TOTS,23,ST,101,104,101,106,107,106,109,104,108,88,89,77,87,79,94,105,95,94,100,98,29,25,27,97,27,95,94,88,109,103,10,14,18,14,17,101,97,100,97,97,96,87,96,65,67,58,67,63,58,63,23
230,20TOTS,18,CB,95,81,76,65,93,79,66,75,81,86,69,88,84,85,95,79,87,71,77,89,100,97,95,95,95,101,86,99,78,89,16,15,15,10,14,80,78,78,78,78,80,82,80,90,89,95,89,90,95,90,22
230,20TOTS,21,CAM,100,100,109,95,92,104,98,82,97,103,93,93,98,100,103,106,105,107,109,97,60,33,50,58,45,67,92,70,80,98,10,13,17,14,14,93,100,99,100,100,100,93,100,75,79,61,79,73,61,73,22
230,20TOTS,20,CM,98,93,92,91,92,100,94,75,92,104,98,102,105,100,102,105,100,100,109,91,83,87,79,72,73,81,94,87,73,106,9,12,14,15,15,91,98,96,98,98,98,98,98,91,91,83,91,88,82,88,21
230,20TOTS,21,ST,100,98,95,108,105,94,109,102,89,89,93,76,74,80,96,95,107,101,108,105,46,51,28,82,39,92,86,89,92,107,14,15,13,12,11,100,97,100,97,97,95,88,95,71,72,64,72,68,65,68,23
230,20TOTS,21,CB,100,97,92,91,88,75,99,87,98,95,94,86,99,80,83,86,95,89,103,98,101,102,98,103,100,101,91,108,106,98,14,11,13,14,12,94,91,92,91,92,92,94,92,98,95,100,95,96,100,96,22
230,20TOTS,22,RW,101,103,109,109,93,100,99,97,89,101,92,88,94,106,108,110,101,108,110,98,38,40,39,81,30,84,89,68,73,109,9,14,18,11,17,99,101,101,101,101,100,92,100,71,74,59,74,69,59,69,22
230,20TOTS,17,GK,98,61,65,16,58,25,19,19,34,43,55,18,41,24,19,21,29,78,71,95,32,15,29,13,19,77,48,48,90,80,100,97,81,102,100,37,37,38,37,40,39,40,39,39,37,37,37,36,37,36,98
230,20TOTS,17,GK,98,46,64,25,41,21,25,16,18,59,58,27,47,26,22,22,45,75,66,99,16,18,26,24,16,64,34,50,84,76,98,98,90,101,97,40,43,43,43,47,44,46,44,41,37,35,37,36,35,36,98
230,20TOTS,19,CB,96,89,90,58,79,75,73,70,71,93,89,63,99,73,74,86,90,89,98,92,98,98,99,98,98,98,80,94,103,96,12,14,12,16,14,81,81,83,81,85,83,89,83,94,89,96,89,91,97,91,22
230,20TOTS,22,CF,101,103,99,107,98,98,105,100,97,101,93,87,96,88,96,106,102,100,108,96,59,44,43,98,21,100,95,81,97,107,16,15,13,14,12,101,100,101,100,100,99,93,99,75,75,67,75,71,67,71,23
230,20TOTS,19,CB,98,78,80,65,76,53,37,46,59,88,59,68,79,48,58,70,85,78,75,100,101,99,101,100,100,97,89,100,105,88,11,19,10,19,17,74,72,71,72,72,74,78,74,92,89,98,89,91,98,91,25
230,20TOTS,21,ST,101,98,98,108,100,105,109,105,102,98,95,88,85,97,104,94,106,94,106,100,57,54,48,86,36,95,94,105,84,103,25,24,32,38,34,101,99,101,99,99,98,93,98,78,77,71,77,74,70,74,38
